TransactionAmount,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,PreviousTransactionDate,Target
-0.9218758447581705,-1.4190190204673576,-0.2046294076264745,0.8264991429581763,1296.0,0.0,24.0,2.0,Orang Tua,0.0,174.0,0
-0.8164243233919781,1.9635756906023667,-0.2046294076264745,1.2086120111048604,224.0,1.0,3.0,0.0,Orang Dewasa,0.0,35.0,2
0.3381346413096664,0.6933186050107825,3.1603875177866594,1.1743592080206586,1783.0,1.0,27.0,0.0,Orang Tua,1.0,289.0,2
1.985656365581992,0.4364126775877655,-0.2046294076264745,-1.2096990088928328,505.0,1.0,20.0,2.0,Anak Muda,3.0,87.0,1
-0.14510782223115476,-0.9908424747623292,-0.2046294076264745,2.4895908944747385,2019.0,0.0,37.0,1.0,Orang Tua,0.0,267.0,0
-0.5917622700821156,-1.0622052323798339,-0.2046294076264745,0.16711536345688288,1924.0,1.0,39.0,1.0,Orang Tua,1.0,0.0,0
-0.7513599475019647,0.3650499199702607,-0.2046294076264745,-1.080988629425708,2190.0,1.0,25.0,1.0,Orang Dewasa,3.0,354.0,2
1.7032886111934535,-0.41994041382229136,1.4778790550800924,0.7188346463958853,1904.0,1.0,23.0,0.0,Sudah Lansia,0.0,293.0,1
0.12996971013498876,1.378401078138828,-0.2046294076264745,-1.0505103317978595,161.0,1.0,28.0,2.0,Orang Tua,2.0,69.0,2
0.10546361169351084,-0.006036419640763895,-0.2046294076264745,-0.20265274211297196,1393.0,1.0,35.0,0.0,Sudah Lansia,2.0,68.0,0
-0.9023325735150366,-1.4332915719908585,-0.2046294076264745,2.3352775133465027,53.0,1.0,30.0,2.0,Orang Dewasa,0.0,321.0,0
-0.19247715217948655,-0.04885407421126674,-0.2046294076264745,2.1152579723128695,735.0,0.0,5.0,2.0,Orang Tua,0.0,160.0,0
-0.8294303532910866,-0.03458152268776579,-0.2046294076264745,-1.2500382340997198,684.0,1.0,40.0,0.0,Anak Muda,3.0,100.0,0
0.022772642650758162,-1.2334758506618453,-0.2046294076264745,-1.0891996542117928,1358.0,1.0,21.0,1.0,Orang Dewasa,3.0,210.0,0
0.4710015046474005,-0.41994041382229136,-0.2046294076264745,-0.11294216443450432,1854.0,1.0,6.0,1.0,Sudah Lansia,2.0,288.0,0
-0.4557808048474897,-0.6340286866748056,-0.2046294076264745,-0.9248098061038839,2359.0,1.0,3.0,1.0,Orang Dewasa,3.0,250.0,0
0.7275967839990216,-0.20585214096977716,-0.2046294076264745,-1.1115002843417499,1869.0,1.0,28.0,2.0,Anak Muda,3.0,311.0,1
1.1268819019016505,0.2651420593057541,-0.2046294076264745,-1.2439518119770345,2233.0,1.0,10.0,2.0,Orang Dewasa,3.0,61.0,1
-0.9434384732751135,0.7932264656752891,-0.2046294076264745,-0.9695034403926416,578.0,0.0,34.0,2.0,Orang Tua,1.0,8.0,2
0.43701469493736184,0.022508683406238,-0.2046294076264745,-0.30942685567502204,284.0,0.0,18.0,2.0,Sudah Lansia,2.0,44.0,0
0.4343450361685976,2.063483551266873,-0.2046294076264745,0.018067301972724367,355.0,1.0,29.0,2.0,Orang Tua,1.0,360.0,2
-0.7263746795378879,0.3650499199702607,-0.2046294076264745,2.5124355049967737,1033.0,1.0,41.0,1.0,Sudah Lansia,0.0,22.0,2
-0.4386333812173494,0.32223226539975786,-0.2046294076264745,-1.0763006474619026,1666.0,1.0,36.0,1.0,Orang Dewasa,3.0,155.0,2
-0.660660002152919,-0.41994041382229136,-0.2046294076264745,-0.1631063939869911,603.0,1.0,29.0,0.0,Sudah Lansia,2.0,258.0,0
0.06603480526252935,-0.5198482744867979,-0.2046294076264745,-0.9723413758343322,1415.0,1.0,23.0,1.0,Orang Dewasa,3.0,172.0,0
-0.8115641753770483,-0.9622973717153274,-0.2046294076264745,-0.40503654147324253,2366.0,0.0,8.0,1.0,Orang Tua,2.0,214.0,0
-0.017443370853063984,-0.8338444080038188,-0.2046294076264745,-0.12189987928707366,446.0,0.0,9.0,1.0,Sudah Lansia,2.0,86.0,0
0.30414783159962777,-1.3048386082793502,-0.2046294076264745,0.1327034717674505,1054.0,1.0,16.0,1.0,Orang Tua,1.0,46.0,0
-0.6351955646662435,-0.9765699232388283,-0.2046294076264745,-1.0733703379913686,1833.0,1.0,18.0,1.0,Anak Muda,3.0,313.0,0
0.9270682109779793,0.46495778063476734,-0.2046294076264745,0.09916656740678548,1864.0,1.0,16.0,0.0,Orang Tua,1.0,360.0,1
-0.11522817985767662,1.5353991448973383,1.4778790550800924,-0.24079295224433567,885.0,1.0,9.0,1.0,Sudah Lansia,2.0,279.0,2
0.17792088878933324,1.5211265933738374,-0.2046294076264745,0.3946890472937141,2091.0,1.0,19.0,2.0,Orang Tua,1.0,106.0,2
1.0396045959997386,-0.2201246924932781,-0.2046294076264745,0.8582706769898336,984.0,0.0,30.0,1.0,Orang Tua,1.0,98.0,1
-0.9990221378965665,0.06532633797674084,-0.2046294076264745,2.2771947767659357,2057.0,1.0,5.0,2.0,Orang Tua,0.0,308.0,0
-0.3296907676150805,0.9502245324337996,-0.2046294076264745,-0.6487654165766956,602.0,0.0,26.0,1.0,Orang Tua,1.0,317.0,2
0.002613296307140128,1.5068540418503364,-0.2046294076264745,-0.5385118812615421,756.0,1.0,16.0,1.0,Orang Tua,2.0,229.0,2
0.764629742817009,0.12241654407074462,-0.2046294076264745,-0.8113565370674028,721.0,1.0,0.0,1.0,Orang Dewasa,3.0,346.0,1
-0.6173636131466764,-1.4761092265613613,-0.2046294076264745,-0.3714637138791383,259.0,0.0,2.0,2.0,Sudah Lansia,1.0,48.0,0
-0.37148119526458423,-0.23439724401677905,-0.2046294076264745,-1.0613848077489303,2123.0,0.0,16.0,3.0,Orang Dewasa,1.0,139.0,0
-0.5616772693418094,1.4354912842328318,-0.2046294076264745,-0.3251458362498831,1300.0,1.0,1.0,0.0,Orang Tua,1.0,235.0,2
-0.528614572282497,0.22232440473525125,-0.2046294076264745,0.32366368289408065,92.0,1.0,9.0,2.0,Orang Dewasa,1.0,183.0,2
-0.9339919884010243,-0.9194797171448245,-0.2046294076264745,0.1931058228500869,1222.0,1.0,4.0,0.0,Sudah Lansia,2.0,351.0,0
-0.21814694803299006,2.2918443756428886,-0.2046294076264745,0.3654372714932871,1976.0,0.0,17.0,2.0,Orang Dewasa,3.0,142.0,2
3.131213788537675,-1.361928814373354,-0.2046294076264745,-1.156596772034075,1849.0,1.0,16.0,1.0,Anak Muda,3.0,28.0,1
-0.22430769903783082,-0.9765699232388283,-0.2046294076264745,0.40450378785833113,2461.0,1.0,43.0,0.0,Orang Dewasa,1.0,174.0,0
-0.7054965789103718,-0.7196639958158112,-0.2046294076264745,2.4537138480500387,499.0,1.0,25.0,1.0,Orang Tua,0.0,312.0,0
-0.6070614684108036,-0.6054835836278036,-0.2046294076264745,-0.962498409872013,2391.0,1.0,24.0,1.0,Anak Muda,3.0,27.0,0
-0.4223758438434638,-0.7482090988628132,-0.2046294076264745,1.3894341725659216,1298.0,1.0,39.0,2.0,Orang Tua,0.0,246.0,0
-0.38999767467357804,-0.24866979554028,-0.2046294076264745,-1.1703066174815908,1125.0,1.0,10.0,0.0,Orang Dewasa,1.0,208.0,0
0.1633746711390146,-0.5626659290573008,-0.2046294076264745,0.3434573845190364,2485.0,0.0,31.0,3.0,Orang Tua,1.0,113.0,0
2.1387852544467583,-0.4627580683927942,-0.2046294076264745,-0.10202150146901144,145.0,1.0,11.0,0.0,Sudah Lansia,2.0,283.0,1
-0.12919254880198247,0.7218637080577844,-0.2046294076264745,0.5294627553763134,2076.0,1.0,10.0,2.0,Orang Tua,0.0,195.0,2
-0.48925421864045826,0.5363205382522721,-0.2046294076264745,-0.9211020152239173,1204.0,1.0,36.0,2.0,Orang Dewasa,0.0,199.0,2
3.5682163931477184,-1.276293505232348,-0.2046294076264745,0.9085606378593573,1825.0,0.0,2.0,2.0,Orang Tua,1.0,30.0,1
-0.9347107426849223,-0.7196639958158112,-0.2046294076264745,1.2204897716469814,1977.0,1.0,23.0,1.0,Sudah Lansia,0.0,341.0,0
0.9255280232267693,-0.06312662573476768,-0.2046294076264745,1.3967394186802913,1585.0,2.0,42.0,0.0,Orang Tua,0.0,69.0,1
-0.9858792024195726,0.8503166717692929,-0.2046294076264745,1.9938605367958515,1149.0,0.0,36.0,2.0,Orang Tua,0.0,167.0,2
0.3261896296391694,-0.2772148985872819,-0.2046294076264745,-1.1089471688223267,2166.0,1.0,18.0,2.0,Anak Muda,3.0,135.0,0
1.4350221313271063,-1.2192032991383444,-0.2046294076264745,-0.2692749444710674,1711.0,0.0,25.0,2.0,Sudah Lansia,2.0,109.0,1
-0.2526129272656274,-0.9194797171448245,4.842895980493226,-0.5602813607256495,1834.0,1.0,18.0,0.0,Orang Tua,1.0,98.0,0
-0.2293047526306462,0.22232440473525125,-0.2046294076264745,-1.1534919782868365,592.0,1.0,15.0,1.0,Anak Muda,3.0,260.0,2
1.1859908851536511,-0.6768463412453084,-0.2046294076264745,-1.0186592534635874,430.0,1.0,35.0,0.0,Orang Dewasa,1.0,101.0,1
0.7222574664614928,0.10814399254724368,-0.2046294076264745,0.6658555749089188,1160.0,0.0,23.0,1.0,Orang Tua,1.0,189.0,1
1.920010140985966,0.9359519809102986,-0.2046294076264745,-0.8314889434647845,719.0,0.0,37.0,1.0,Orang Dewasa,3.0,263.0,1
-0.9319726311272152,-0.5912110321043027,-0.2046294076264745,-1.2604944609757498,1293.0,1.0,21.0,0.0,Orang Tua,1.0,281.0,0
-0.5135207323206369,0.19377930168824936,-0.2046294076264745,-0.7691775291193835,1622.0,1.0,5.0,1.0,Sudah Lansia,2.0,59.0,2
-0.6250987782971988,0.7932264656752891,-0.2046294076264745,0.6492410794433253,1680.0,1.0,35.0,1.0,Orang Dewasa,0.0,135.0,2
0.2933665173411564,-1.361928814373354,-0.2046294076264745,0.9721062718679164,162.0,1.0,13.0,1.0,Orang Dewasa,1.0,283.0,0
-0.6815038763859638,0.6790460534872815,-0.2046294076264745,1.0956565354460361,1469.0,0.0,12.0,2.0,Anak Muda,3.0,219.0,2
-0.733870259927111,0.6362283989167787,-0.2046294076264745,-1.0089625463802703,1942.0,2.0,13.0,1.0,Orang Tua,0.0,268.0,2
-0.3473858135567623,0.3793224714937617,-0.2046294076264745,1.1047476794513795,377.0,1.0,41.0,1.0,Orang Dewasa,1.0,129.0,2
-0.5740329977459625,1.649579557085346,-0.2046294076264745,0.7291086911594739,9.0,1.0,19.0,0.0,Orang Dewasa,1.0,12.0,2
0.031637278818834616,-0.9765699232388283,-0.2046294076264745,1.1045475357222185,2265.0,1.0,7.0,2.0,Orang Tua,1.0,264.0,0
-0.6252356838750841,-0.5626659290573008,-0.2046294076264745,0.2646110190106572,2052.0,1.0,39.0,2.0,Orang Tua,2.0,181.0,0
1.5707640118004331,-1.4618366750378604,-0.2046294076264745,-1.2041437374359973,457.0,1.0,34.0,1.0,Orang Dewasa,3.0,316.0,1
0.7054180803815945,-1.2049307476148434,-0.2046294076264745,-1.1971720642035621,2245.0,1.0,20.0,2.0,Anak Muda,3.0,179.0,0
-0.5292306473829811,0.3935950230172626,-0.2046294076264745,0.7359161438961873,1384.0,1.0,35.0,0.0,Sudah Lansia,2.0,258.0,2
2.558640435426662,-0.6625737897218075,-0.2046294076264745,-0.8425379036925599,2195.0,1.0,8.0,0.0,Orang Tua,2.0,72.0,1
-0.1783758776572953,0.8645892232927939,-0.2046294076264745,-1.059319221826181,555.0,2.0,27.0,0.0,Orang Dewasa,3.0,243.0,2
-0.1481539713391038,0.7789539141517882,-0.2046294076264745,0.95859143825907,732.0,0.0,9.0,2.0,Orang Tua,1.0,33.0,2
-0.2871473592872074,2.3203894786898904,-0.2046294076264745,-0.40662999347079215,429.0,0.0,9.0,0.0,Sudah Lansia,2.0,193.0,2
0.10337580163075918,-0.2201246924932781,-0.2046294076264745,-1.1888737972791252,267.0,1.0,14.0,2.0,Orang Tua,1.0,7.0,0
-1.0102141688886939,-0.17730703792277525,-0.2046294076264745,1.8043295571710494,1320.0,1.0,36.0,2.0,Orang Tua,0.0,210.0,0
0.008294877789382126,-1.033660129332832,-0.2046294076264745,2.1639416514586154,1875.0,0.0,2.0,2.0,Sudah Lansia,0.0,354.0,0
-0.8237487718088445,0.03678123492973895,1.4778790550800924,0.14752437150633363,2478.0,0.0,28.0,0.0,Orang Tua,1.0,79.0,0
0.37646820311756496,-0.8195718564803178,-0.2046294076264745,0.8296218983221342,1236.0,1.0,4.0,2.0,Orang Dewasa,1.0,360.0,0
-0.6223264403450205,0.6790460534872815,-0.2046294076264745,0.3509191532933909,928.0,1.0,14.0,1.0,Orang Dewasa,1.0,219.0,2
-0.8354199723235708,0.022508683406238,-0.2046294076264745,-0.8883579879441587,1508.0,1.0,15.0,0.0,Sudah Lansia,2.0,140.0,0
-0.8019807849250735,0.6505009504402797,-0.2046294076264745,1.5553481921497476,2155.0,0.0,11.0,2.0,Orang Tua,0.0,230.0,2
0.0691836335538925,-0.4056678622987904,-0.2046294076264745,-1.274745720870098,2485.0,1.0,11.0,2.0,Orang Dewasa,3.0,308.0,0
0.11634760513539616,-0.8338444080038188,-0.2046294076264745,-0.24142160882952046,1568.0,1.0,32.0,2.0,Orang Tua,1.0,276.0,0
-1.001520664692974,-1.1192954384738378,-0.2046294076264745,0.11416451736761844,2231.0,1.0,42.0,0.0,Orang Tua,2.0,264.0,0
-0.28447770051844307,1.8208501753673574,-0.2046294076264745,1.5493413143296775,1414.0,0.0,11.0,2.0,Sudah Lansia,0.0,332.0,2
1.030739959831662,0.550593089775773,-0.2046294076264745,-0.9488655427818666,1633.0,1.0,30.0,1.0,Orang Tua,0.0,230.0,1
1.8606273465781944,-0.5626659290573008,-0.2046294076264745,-1.0288922431032455,1452.0,1.0,40.0,2.0,Orang Dewasa,3.0,215.0,1
-0.8881970725983741,-0.16303448639927431,-0.2046294076264745,-1.2341575989743827,1661.0,1.0,23.0,2.0,Orang Dewasa,3.0,79.0,0
2.5293426417591967,0.3507773684467598,-0.2046294076264745,0.10985629530016958,1265.0,1.0,35.0,1.0,Orang Tua,0.0,181.0,1
-0.5918991756600009,-0.20585214096977716,-0.2046294076264745,0.3069799069068547,1208.0,1.0,28.0,1.0,Orang Dewasa,1.0,62.0,0
0.01640653327908925,-1.1335679899973388,-0.2046294076264745,0.005175993058571065,1795.0,0.0,35.0,1.0,Sudah Lansia,2.0,331.0,0
-0.30672485692481277,2.191936514978382,-0.2046294076264745,1.0857904759765058,2179.0,1.0,21.0,2.0,Orang Tua,1.0,142.0,2
-0.9990221378965665,1.920758036031864,-0.2046294076264745,-1.025215243566227,2159.0,0.0,20.0,1.0,Anak Muda,3.0,269.0,2
0.28638433286900333,-0.6340286866748056,-0.2046294076264745,1.7248057821178182,1530.0,1.0,0.0,0.0,Orang Tua,0.0,189.0,0
-0.9634609140408461,0.06532633797674084,-0.2046294076264745,2.383181145137571,1932.0,1.0,25.0,0.0,Orang Tua,0.0,335.0,0
0.6449058149562689,-0.7339365473393122,-0.2046294076264745,-0.8633759450324956,1130.0,1.0,28.0,2.0,Anak Muda,3.0,40.0,0
0.1325709161148104,-1.4475641235143595,-0.2046294076264745,-1.0553676661478777,101.0,1.0,35.0,1.0,Anak Muda,3.0,214.0,0
2.395072496248137,-0.020308971164264843,-0.2046294076264745,0.4353413178205709,2193.0,1.0,39.0,2.0,Sudah Lansia,0.0,122.0,1
-0.21592223239235306,0.008236131882737053,-0.2046294076264745,-1.2443444015996192,1617.0,1.0,6.0,2.0,Anak Muda,3.0,144.0,0
-0.9982349308237256,1.8065776238438565,-0.2046294076264745,0.08450219032788726,1997.0,1.0,6.0,2.0,Orang Dewasa,0.0,200.0,2
-0.24135244348455723,2.4916600969719016,-0.2046294076264745,-1.2243402924645201,1210.0,1.0,5.0,0.0,Anak Muda,3.0,310.0,2
-0.21876302313347407,-1.4618366750378604,-0.2046294076264745,-1.0383990702383843,2002.0,0.0,28.0,2.0,Sudah Lansia,2.0,293.0,0
-0.8618427488554438,-0.39139531077528944,-0.2046294076264745,-0.8863514187620591,316.0,1.0,20.0,0.0,Anak Muda,3.0,61.0,0
2.312792243939041,2.520205200018904,-0.2046294076264745,-0.7880577542368872,1606.0,1.0,34.0,1.0,Sudah Lansia,2.0,320.0,1
0.40333592277756536,0.3079597138762569,-0.2046294076264745,1.2830295551192452,1372.0,1.0,22.0,0.0,Sudah Lansia,0.0,240.0,2
-0.10917010803624985,-0.39139531077528944,-0.2046294076264745,-0.1712173469084954,240.0,1.0,30.0,2.0,Orang Tua,2.0,354.0,0
0.12072858362772752,2.477387545448401,-0.2046294076264745,-0.5966433708017769,2170.0,0.0,0.0,1.0,Orang Dewasa,1.0,111.0,2
-0.10184565961938358,0.5791381928227749,-0.2046294076264745,-1.1591088324295677,1874.0,1.0,35.0,2.0,Anak Muda,3.0,131.0,2
0.6789610774552501,2.0777561027903744,-0.2046294076264745,1.9991848731805784,2065.0,1.0,37.0,1.0,Sudah Lansia,0.0,198.0,2
0.269031550872035,1.7923050723203555,-0.2046294076264745,1.013281995224886,308.0,1.0,40.0,0.0,Orang Dewasa,1.0,215.0,2
-0.7346232406054805,0.7361362595812854,-0.2046294076264745,0.9997235405468633,1641.0,0.0,39.0,2.0,Orang Dewasa,1.0,277.0,2
-0.6995754126668303,-0.6768463412453084,-0.2046294076264745,-1.016432012990362,1364.0,0.0,27.0,2.0,Anak Muda,3.0,340.0,0
1.7308750851373522,0.13668909559424558,-0.2046294076264745,1.8102568906885044,703.0,0.0,22.0,1.0,Sudah Lansia,0.0,137.0,1
-0.8963771808770238,0.03678123492973895,-0.2046294076264745,-1.155080298393895,1749.0,1.0,5.0,1.0,Anak Muda,3.0,316.0,0
-0.9211228640798013,-0.2914874501107828,-0.2046294076264745,0.9127302988835408,989.0,1.0,42.0,2.0,Sudah Lansia,0.0,7.0,0
-0.5412098854479493,0.8217715687222911,-0.2046294076264745,1.2792319561556813,1876.0,0.0,21.0,2.0,Orang Tua,0.0,68.0,2
0.03393044724841432,2.3632071332603934,-0.2046294076264745,0.049856797621100624,52.0,1.0,11.0,1.0,Orang Dewasa,0.0,10.0,2
-0.8111876850378634,-0.9480248201918264,-0.2046294076264745,-1.0433539105077374,964.0,0.0,40.0,1.0,Orang Tua,2.0,179.0,0
-0.7625519784940922,0.07959888950024178,-0.2046294076264745,0.4639336456928654,1497.0,1.0,26.0,1.0,Sudah Lansia,0.0,76.0,0
-0.22502645332172896,0.6505009504402797,-0.2046294076264745,-1.283146625604361,204.0,1.0,22.0,0.0,Orang Dewasa,1.0,351.0,2
-0.5867994428837716,2.1205737573608774,-0.2046294076264745,0.14272348795171966,297.0,1.0,3.0,1.0,Sudah Lansia,2.0,139.0,2
0.7140431317883715,0.6076832958697769,1.4778790550800924,-0.9759542267402095,798.0,0.0,6.0,2.0,Orang Tua,2.0,166.0,2
0.022909548228643585,-1.1906581960913425,-0.2046294076264745,-0.27105057858105824,2295.0,1.0,15.0,1.0,Orang Dewasa,1.0,142.0,0
-0.05409983933186691,-0.14876193487577336,-0.2046294076264745,-0.9051264401244912,890.0,1.0,11.0,0.0,Anak Muda,3.0,75.0,0
1.6436320056299116,-1.4618366750378604,-0.2046294076264745,0.4393185329513307,544.0,1.0,15.0,1.0,Orang Dewasa,1.0,172.0,1
-0.6108605981971221,-0.33430510468128566,-0.2046294076264745,0.10342347056932134,1571.0,1.0,20.0,1.0,Orang Tua,2.0,71.0,0
-0.4123132838688905,-1.0907503354268357,-0.2046294076264745,0.05898129891463745,876.0,1.0,6.0,2.0,Sudah Lansia,2.0,7.0,0
-0.12587258853826278,-1.1906581960913425,-0.2046294076264745,-1.080362538785769,970.0,1.0,10.0,1.0,Anak Muda,3.0,29.0,0
-0.4387360604007634,-1.4332915719908585,-0.2046294076264745,-0.8486294577057365,560.0,1.0,6.0,2.0,Anak Muda,3.0,74.0,0
-0.7681308807929202,-1.5046543296083634,-0.2046294076264745,-1.1099504534133764,905.0,1.0,32.0,1.0,Orang Dewasa,3.0,288.0,0
3.6447466111856306,-0.1915795894462762,-0.2046294076264745,-0.6886376397488744,270.0,1.0,12.0,0.0,Orang Dewasa,1.0,281.0,1
1.6939105791083073,0.6362283989167787,-0.2046294076264745,-1.114407500305073,916.0,1.0,3.0,0.0,Anak Muda,3.0,255.0,1
-0.20739986016898987,-1.047932680856333,-0.2046294076264745,-1.0085879183744053,2381.0,1.0,31.0,2.0,Sudah Lansia,2.0,87.0,0
-0.9018191775979665,-0.9337522686683254,-0.2046294076264745,-1.1256514723715179,2189.0,0.0,30.0,2.0,Orang Tua,1.0,6.0,0
1.5148380832342667,0.051053786453239894,-0.2046294076264745,2.3993799574733683,1310.0,1.0,30.0,2.0,Orang Tua,0.0,124.0,1
0.5335331273465351,-0.534120826010299,-0.2046294076264745,1.7789343970748361,723.0,1.0,0.0,0.0,Orang Tua,0.0,342.0,0
0.009629707173764457,-0.2772148985872819,-0.2046294076264745,0.7113318224976004,2116.0,1.0,17.0,1.0,Sudah Lansia,2.0,97.0,0
-0.639097373635976,1.1643128052863136,-0.2046294076264745,-0.8111179041595573,656.0,0.0,41.0,1.0,Anak Muda,3.0,269.0,2
-0.32845861741411236,2.5630228545894065,-0.2046294076264745,0.5683778809718641,22.0,1.0,19.0,0.0,Orang Tua,0.0,233.0,2
0.3475811261837557,-0.14876193487577336,-0.2046294076264745,-0.48831172847561627,181.0,1.0,32.0,0.0,Orang Tua,1.0,118.0,0
2.547208819673235,-0.8909346140978226,-0.2046294076264745,0.15723134237063321,1657.0,1.0,17.0,2.0,Sudah Lansia,2.0,21.0,1
1.1387242343887336,-0.9622973717153274,-0.2046294076264745,-0.9621751007710609,434.0,1.0,23.0,0.0,Sudah Lansia,2.0,351.0,1
-0.9813270919548847,1.7923050723203555,-0.2046294076264745,-0.9933923906296571,1993.0,0.0,30.0,0.0,Sudah Lansia,1.0,329.0,2
-0.27982291087034106,1.649579557085346,-0.2046294076264745,0.708160314173975,28.0,1.0,20.0,0.0,Orang Dewasa,0.0,240.0,2
3.8501049780136585,0.6505009504402797,-0.2046294076264745,0.1439192184361932,1259.0,1.0,42.0,1.0,Sudah Lansia,2.0,27.0,1
-0.24398787585885018,0.3079597138762569,-0.2046294076264745,1.2128201613077292,1735.0,2.0,21.0,1.0,Orang Tua,0.0,213.0,2
0.5039272961288277,-0.26294234706378095,-0.2046294076264745,1.3380870422551894,1683.0,0.0,19.0,1.0,Orang Tua,0.0,326.0,0
-0.058480817824198277,-1.361928814373354,-0.2046294076264745,-1.236836445810843,174.0,0.0,41.0,2.0,Orang Dewasa,3.0,241.0,0
0.6533255079962181,0.1795067501647484,-0.2046294076264745,0.6089480412508599,1211.0,1.0,17.0,1.0,Orang Tua,1.0,63.0,1
-1.0074760573309869,0.16523419864124747,-0.2046294076264745,1.609343377953992,577.0,0.0,20.0,1.0,Orang Tua,0.0,228.0,2
-0.33633068814252015,0.6505009504402797,-0.2046294076264745,0.5520251119213271,1526.0,2.0,7.0,1.0,Sudah Lansia,2.0,163.0,2
-0.9490858283628842,-0.6340286866748056,-0.2046294076264745,-0.6032429819735925,1338.0,1.0,40.0,1.0,Sudah Lansia,2.0,291.0,0
0.6689669702696196,1.663852108608847,-0.2046294076264745,0.5951843109531852,1380.0,1.0,7.0,1.0,Orang Tua,2.0,98.0,2
